date,open,high,low,close,volume
2018-11-20 21:30:00,149.23,151.14,138.8,140.37,133637.75319
2018-11-21 01:30:00,140.34,140.4,128.88,133.82,207596.88757
2018-11-21 05:30:00,133.68,138.68,127.15,137.25,169491.85942
2018-11-21 09:30:00,137.22,139.1,131.3,136.63,116909.2451
2018-11-21 13:30:00,136.62,142.01,135.51,136.15,166491.38143
2018-11-21 17:30:00,136.09,142.0,134.6,137.75,105163.35139
2018-11-21 21:30:00,137.78,139.0,133.29,134.07,75594.43732
2018-11-22 01:30:00,134.02,139.54,132.84,138.23,85307.51086
2018-11-22 05:30:00,138.36,140.4,136.97,138.4,50834.70554
2018-11-22 09:30:00,138.39,138.84,136.11,136.96,40330.39551
2018-11-22 13:30:00,136.95,137.24,133.05,134.55,58800.88788
2018-11-22 17:30:00,134.57,134.58,130.1,133.34,70423.06926
2018-11-22 21:30:00,133.36,134.03,129.5,131.21,41526.88897
2018-11-23 01:30:00,131.21,133.31,125.64,126.63,72758.12469
2018-11-23 05:30:00,126.58,128.9,118.56,124.67,164332.54513
2018-11-23 09:30:00,124.79,128.09,122.71,126.09,79534.41581
2018-11-23 13:30:00,126.13,128.77,124.26,125.47,58012.85147
2018-11-23 17:30:00,125.47,125.92,121.7,124.09,77137.01036
2018-11-23 21:30:00,124.1,124.19,120.25,123.05,76277.74711
2018-11-24 01:30:00,123.06,126.38,121.97,125.02,49057.67398
2018-11-24 05:30:00,125.0,130.81,124.9,127.32,78785.11625
2018-11-24 09:30:00,127.32,128.31,123.55,124.29,39222.65473
2018-11-24 13:30:00,124.31,125.86,122.96,123.57,48618.97881
2018-11-24 17:30:00,123.61,125.46,122.58,124.18,43704.23548
2018-11-24 21:30:00,124.17,124.2,120.95,121.82,50943.0505
2018-11-25 01:30:00,121.79,122.67,112.32,114.89,210047.53187
2018-11-25 05:30:00,114.83,116.13,106.51,107.0,134522.96031
2018-11-25 09:30:00,107.02,110.23,106.0,109.33,116873.18789
2018-11-25 13:30:00,109.35,118.0,102.95,112.24,202673.61349
2018-11-25 17:30:00,112.27,115.5,111.0,112.08,108648.63807
2018-11-25 21:30:00,112.08,115.68,108.61,113.01,112823.34701
2018-11-26 01:30:00,113.08,122.35,112.83,118.67,160691.56575
2018-11-26 05:30:00,118.65,121.5,115.8,117.84,86823.58691
2018-11-26 09:30:00,117.85,120.7,114.93,117.59,96129.05936
2018-11-26 13:30:00,117.55,117.74,114.49,116.87,101882.42154
2018-11-26 17:30:00,116.87,117.04,110.0,110.79,111265.34252
2018-11-26 21:30:00,110.78,114.17,107.11,111.88,150532.6712
2018-11-27 01:30:00,111.88,112.14,106.41,110.68,132844.28078
2018-11-27 05:30:00,110.66,110.82,106.24,107.39,73764.99639
2018-11-27 09:30:00,107.4,111.07,106.5,108.96,72683.43386
2018-11-27 13:30:00,108.97,109.03,102.36,104.93,117193.18227
2018-11-27 17:30:00,104.92,108.92,104.2,106.36,86478.31431
2018-11-27 21:30:00,106.36,109.9,105.51,108.7,78275.80823
2018-11-28 01:30:00,108.7,114.31,107.7,111.43,95628.6711
2018-11-28 05:30:00,111.38,114.2,111.37,113.53,77696.56342
2018-11-28 09:30:00,113.52,117.89,112.77,117.34,110456.30409
2018-11-28 13:30:00,117.33,117.89,114.45,115.77,63721.27089
2018-11-28 17:30:00,115.77,121.82,114.81,120.31,122572.90244
2018-11-28 21:30:00,120.23,125.5,118.14,124.01,107151.35107
2018-11-29 01:30:00,124.08,126.8,120.18,122.9,96954.34933
2018-11-29 05:30:00,122.88,123.84,116.69,117.04,70630.42113
2018-11-29 09:30:00,117.11,120.92,115.99,119.0,67506.89749
2018-11-29 13:30:00,119.03,124.0,118.71,121.77,96428.97289
2018-11-29 17:30:00,121.69,122.73,116.62,118.0,96477.37112
2018-11-29 21:30:00,118.04,121.18,117.0,118.09,71659.80564
2018-11-30 01:30:00,118.07,118.86,114.78,117.98,76073.92787
2018-11-30 05:30:00,117.99,120.26,115.4,118.64,66176.93822
2018-11-30 09:30:00,118.64,119.94,116.69,117.26,61098.72145
2018-11-30 13:30:00,117.29,118.78,112.34,113.9,100394.93141
2018-11-30 17:30:00,113.87,115.19,112.01,113.89,84736.34593
2018-11-30 21:30:00,113.92,115.82,113.57,114.77,45027.41427
2018-12-01 01:30:00,114.78,114.96,111.09,113.73,61159.28401
2018-12-01 05:30:00,113.71,114.42,112.78,113.26,31782.72518
2018-12-01 09:30:00,113.25,113.35,111.35,112.35,36954.37378
2018-12-01 13:30:00,112.34,120.8,112.25,119.13,98141.79953
2018-12-01 17:30:00,119.16,120.49,117.22,118.94,76146.93487
2018-12-01 21:30:00,118.96,120.17,118.28,119.77,42407.65935
2018-12-02 01:30:00,119.73,119.89,117.17,118.1,44725.57471
2018-12-02 05:30:00,118.09,120.73,117.8,118.14,54033.75674
2018-12-02 09:30:00,118.18,118.6,116.3,117.52,38983.77997
2018-12-02 13:30:00,117.52,118.78,116.0,116.77,54666.59111
2018-12-02 17:30:00,116.75,118.21,116.31,117.51,45735.24653
2018-12-02 21:30:00,117.47,117.77,116.11,117.06,42243.68415
2018-12-03 01:30:00,117.09,118.66,116.0,116.57,37994.563
2018-12-03 05:30:00,116.63,116.96,112.67,114.0,69228.53446
2018-12-03 09:30:00,113.99,114.48,109.95,113.42,53973.23752
2018-12-03 13:30:00,113.42,114.65,112.67,113.56,32543.86835
2018-12-03 17:30:00,113.58,114.5,107.33,108.0,76322.22666
2018-12-03 21:30:00,108.0,108.62,106.7,107.72,50002.40224
2018-12-04 01:30:00,107.72,110.38,107.13,108.76,42375.76401
2018-12-04 05:30:00,108.76,110.1,106.93,108.47,56614.28367
2018-12-04 09:30:00,108.47,112.35,106.0,112.35,70892.40082
2018-12-04 13:30:00,112.33,113.2,110.5,111.24,44416.605
2018-12-04 17:30:00,111.25,113.2,110.59,112.17,45975.23924
2018-12-04 21:30:00,112.2,112.41,110.11,110.7,32020.13235
2018-12-05 01:30:00,110.7,110.8,109.02,109.94,25402.34522
2018-12-05 05:30:00,109.92,110.58,107.0,107.52,46630.21206
2018-12-05 09:30:00,107.49,108.67,106.31,107.14,43504.5637
2018-12-05 13:30:00,107.13,108.97,106.0,108.81,44228.63222
2018-12-05 17:30:00,108.74,109.22,106.87,107.08,38748.39405
2018-12-05 21:30:00,107.07,107.19,103.0,103.83,124339.69125
2018-12-06 01:30:00,103.83,104.66,102.38,102.71,56620.03913
2018-12-06 05:30:00,102.73,104.1,101.03,102.1,75699.03441
2018-12-06 09:30:00,102.1,104.68,95.97,103.23,123915.57375
2018-12-06 13:30:00,103.23,104.0,99.3,100.67,51555.54789
2018-12-06 17:30:00,100.69,102.62,97.0,98.36,148990.78323
2018-12-06 21:30:00,98.36,98.75,95.32,98.17,94693.35493
2018-12-07 01:30:00,98.14,98.19,90.2,91.0,91284.29622
2018-12-07 05:30:00,91.18,94.5,82.66,84.8,244032.68646
2018-12-07 09:30:00,84.8,89.0,84.07,86.25,170805.03184
2018-12-07 13:30:00,86.27,87.3,83.55,85.79,98546.35604
2018-12-07 17:30:00,85.79,88.34,84.5,85.03,110391.11878
2018-12-07 21:30:00,85.05,96.9,82.07,96.65,256009.25028
2018-12-08 01:30:00,96.68,96.9,90.32,93.05,150289.14127
2018-12-08 05:30:00,93.06,98.0,92.96,94.67,124644.34858
2018-12-08 09:30:00,94.69,95.3,91.04,91.73,103394.28233
2018-12-08 13:30:00,91.73,91.77,88.06,89.69,103135.96866
2018-12-08 17:30:00,89.7,90.47,85.0,88.26,121145.22964
2018-12-08 21:30:00,88.27,90.94,87.39,88.03,99003.29175
2018-12-09 01:30:00,88.07,93.6,84.55,90.38,146894.00433
2018-12-09 05:30:00,90.39,92.29,90.16,90.48,77465.63041
2018-12-09 09:30:00,90.48,92.0,89.01,90.08,55118.81644
2018-12-09 13:30:00,90.18,91.41,88.63,90.64,57091.54422
2018-12-09 17:30:00,90.67,96.7,90.13,95.54,133849.47764
2018-12-09 21:30:00,95.52,98.7,94.44,96.34,125073.72827
2018-12-10 01:30:00,96.34,96.55,92.65,93.26,71920.16325
2018-12-10 05:30:00,93.26,95.21,91.47,92.85,66841.21157
2018-12-10 09:30:00,92.82,92.94,90.04,91.61,58632.05318
2018-12-10 13:30:00,91.59,92.62,90.3,91.81,64659.66003
2018-12-10 17:30:00,91.79,92.2,88.53,89.07,88101.60998
2018-12-10 21:30:00,89.06,91.69,88.11,88.72,84313.11911
2018-12-11 01:30:00,88.68,90.38,88.4,89.91,46025.37542
2018-12-11 05:30:00,89.88,90.0,88.6,89.43,35296.59865
2018-12-11 09:30:00,89.45,91.65,88.88,89.71,59625.33184
2018-12-11 13:30:00,89.71,90.72,86.6,87.44,89622.63787
2018-12-11 17:30:00,87.43,88.37,86.34,86.64,62955.89632
2018-12-11 21:30:00,86.65,87.94,85.83,87.12,45164.22668
2018-12-12 01:30:00,87.11,89.43,86.97,87.76,47327.1511
2018-12-12 05:30:00,87.77,88.47,86.63,87.32,35696.24939
2018-12-12 09:30:00,87.31,89.5,86.96,88.88,50792.21352
2018-12-12 13:30:00,88.88,91.16,88.3,89.6,61600.08644
2018-12-12 17:30:00,89.58,91.2,88.87,90.39,61699.42691
2018-12-12 21:30:00,90.4,91.31,89.53,90.06,44572.68518
2018-12-13 01:30:00,90.05,90.95,88.85,89.41,31075.37885
2018-12-13 05:30:00,89.39,89.75,88.2,88.84,34726.80649
2018-12-13 09:30:00,88.82,89.01,87.77,89.0,38558.48061
2018-12-13 13:30:00,88.99,89.79,88.6,88.74,42476.64992
2018-12-13 17:30:00,88.73,90.68,88.73,90.45,48813.06099
2018-12-13 21:30:00,90.45,90.71,86.23,86.97,51950.16278
2018-12-14 01:30:00,86.97,87.36,84.71,86.34,114693.14004
2018-12-14 05:30:00,86.35,87.25,85.0,86.15,51625.35313
2018-12-14 09:30:00,86.15,86.87,85.99,86.11,31491.58106
2018-12-14 13:30:00,86.12,86.63,85.04,85.6,41680.32953
2018-12-14 17:30:00,85.61,86.5,85.19,85.53,44628.50283
2018-12-14 21:30:00,85.55,85.76,83.38,83.97,78939.21015
2018-12-15 01:30:00,83.98,85.0,82.2,83.82,69638.75757
2018-12-15 05:30:00,83.82,85.0,83.33,84.81,31497.37213
2018-12-15 09:30:00,84.8,85.0,83.98,84.29,27991.77257
2018-12-15 13:30:00,84.29,84.47,82.7,83.67,44458.66065
2018-12-15 17:30:00,83.67,83.96,81.79,82.17,40970.28366
2018-12-15 21:30:00,82.16,83.68,81.85,83.08,33976.02724
2018-12-16 01:30:00,83.08,84.7,82.89,83.76,38466.5415
2018-12-16 05:30:00,83.75,87.63,83.73,86.99,76751.18682
2018-12-16 09:30:00,86.99,87.64,85.78,86.11,33647.82819
2018-12-16 13:30:00,86.11,86.86,85.43,86.74,27929.92746
2018-12-16 17:30:00,86.75,87.41,85.28,86.2,42983.03871
2018-12-16 21:30:00,86.19,86.81,85.58,86.43,27956.91546
2018-12-17 01:30:00,86.43,86.46,84.23,84.67,32097.86641
2018-12-17 05:30:00,84.68,85.63,84.4,85.12,29297.09963
2018-12-17 09:30:00,85.13,86.57,84.89,86.32,39649.7965
2018-12-17 13:30:00,86.33,86.88,85.6,86.1,28885.41251
2018-12-17 17:30:00,86.1,91.05,86.09,89.83,129112.84398
2018-12-17 21:30:00,89.8,97.0,89.8,95.41,157308.16406
2018-12-18 01:30:00,95.44,96.5,92.88,94.02,87998.9172
2018-12-18 05:30:00,94.03,95.78,93.04,94.83,74354.00236
2018-12-18 09:30:00,94.78,94.84,92.36,93.57,51533.25572
2018-12-18 13:30:00,93.56,93.78,91.34,93.39,88536.75061
2018-12-18 17:30:00,93.39,96.28,92.29,93.82,115469.17929
2018-12-18 21:30:00,93.82,95.28,92.89,93.76,59841.22723
2018-12-19 01:30:00,93.77,101.3,92.68,100.39,140212.37654
2018-12-19 05:30:00,100.39,104.47,98.89,102.64,177739.84786
2018-12-19 09:30:00,102.64,102.97,99.8,100.73,112187.27887
2018-12-19 13:30:00,100.72,104.4,100.22,103.91,108412.52735
2018-12-19 17:30:00,103.91,107.55,101.2,101.93,210753.44979
2018-12-19 21:30:00,101.91,104.95,101.43,102.65,108945.53834
2018-12-20 01:30:00,102.64,103.27,97.75,98.74,109709.94875
2018-12-20 05:30:00,98.73,101.89,97.88,100.02,66484.10972
2018-12-20 09:30:00,100.01,101.31,99.13,101.02,60391.56126
2018-12-20 13:30:00,101.02,109.43,101.01,106.78,216522.89722
2018-12-20 17:30:00,106.79,109.06,105.74,107.69,141615.93879
2018-12-20 21:30:00,107.68,116.0,107.07,111.66,250749.2731
2018-12-21 01:30:00,111.69,114.7,107.85,114.05,123848.79196
2018-12-21 05:30:00,113.71,118.0,110.67,113.27,170802.89384
2018-12-21 09:30:00,113.29,113.52,109.0,112.83,79654.44553
2018-12-21 13:30:00,112.82,115.11,111.53,114.61,85608.74841
2018-12-21 17:30:00,114.6,116.49,110.16,110.96,119734.50071
2018-12-21 21:30:00,110.96,112.5,106.38,106.7,117253.92008
2018-12-22 01:30:00,106.67,108.8,104.76,107.69,92994.20929
2018-12-22 05:30:00,107.67,108.9,106.0,106.81,50677.07078
2018-12-22 09:30:00,106.8,108.2,105.38,107.69,37745.1813
2018-12-22 13:30:00,107.65,113.43,107.01,111.17,91600.74936
2018-12-22 17:30:00,111.16,111.73,108.71,111.0,70736.57606
2018-12-22 21:30:00,111.0,112.45,108.5,112.06,68081.15988
2018-12-23 01:30:00,112.05,115.5,110.77,115.2,86832.09379
2018-12-23 05:30:00,115.18,129.51,114.91,127.57,291019.65821
2018-12-23 09:30:00,127.71,130.33,125.16,127.47,190769.3654
2018-12-23 13:30:00,127.47,131.94,126.31,129.45,150435.50347
2018-12-23 17:30:00,129.45,130.15,123.05,125.54,139557.30377
2018-12-23 21:30:00,125.54,128.9,123.95,127.38,85426.15226
2018-12-24 01:30:00,127.41,130.7,126.23,129.03,78886.12179
2018-12-24 05:30:00,129.03,150.14,128.8,148.3,356086.00382
2018-12-24 09:30:00,148.29,149.8,143.34,145.8,168235.59716
2018-12-24 13:30:00,145.78,147.0,140.03,143.1,128894.18242
2018-12-24 17:30:00,143.1,157.67,141.89,144.25,247707.25698
2018-12-24 21:30:00,144.26,147.92,131.07,136.61,249149.1177
2018-12-25 01:30:00,136.61,144.26,135.16,138.03,169537.65842
2018-12-25 05:30:00,138.01,139.26,122.72,123.61,289402.98414
2018-12-25 09:30:00,123.61,129.85,123.33,127.26,152225.51207
2018-12-25 13:30:00,127.25,130.97,122.84,126.07,138948.03763
2018-12-25 17:30:00,126.03,127.14,119.68,121.71,190414.77671
2018-12-25 21:30:00,121.7,129.01,121.7,127.59,153982.66046
2018-12-26 01:30:00,127.67,130.78,125.1,127.6,151190.15708
2018-12-26 05:30:00,127.61,135.32,125.72,131.9,208943.8391
2018-12-26 09:30:00,131.9,133.5,128.39,130.12,98152.70486
2018-12-26 13:30:00,130.13,130.31,124.25,126.47,120245.68984
2018-12-26 17:30:00,126.54,129.2,122.51,124.35,133610.27236
2018-12-26 21:30:00,124.32,129.7,123.29,128.4,134417.68673
2018-12-27 01:30:00,128.4,131.12,125.74,129.35,99463.86312
2018-12-27 05:30:00,129.35,131.09,124.8,125.04,110726.12224
2018-12-27 09:30:00,125.0,126.48,120.3,122.82,125926.07997
2018-12-27 13:30:00,122.81,125.24,122.11,123.6,77860.04552
2018-12-27 17:30:00,123.61,124.99,121.32,122.3,73006.36727
2018-12-27 21:30:00,122.3,123.9,113.5,114.1,204835.77127
2018-12-28 01:30:00,114.14,115.84,111.22,113.8,159823.51484
2018-12-28 05:30:00,113.75,115.0,111.87,113.29,69549.72017
2018-12-28 09:30:00,113.32,116.66,112.05,115.6,76831.25589
2018-12-28 13:30:00,115.58,118.23,115.0,117.23,91610.10733
2018-12-28 17:30:00,117.25,127.32,112.81,126.62,192956.65881
2018-12-28 21:30:00,126.66,136.66,126.66,133.25,330656.13521
2018-12-29 01:30:00,133.23,136.49,131.01,135.3,132850.3131
2018-12-29 05:30:00,135.3,139.11,132.87,133.02,144719.74317
2018-12-29 09:30:00,133.08,136.76,132.35,136.08,103272.69797
2018-12-29 13:30:00,136.08,138.08,128.5,132.33,185874.76487
2018-12-29 17:30:00,132.33,137.61,130.93,135.94,126689.95856
2018-12-29 21:30:00,135.93,136.0,130.24,132.92,132366.32648
2018-12-30 01:30:00,132.9,145.42,132.0,132.89,313731.00739
2018-12-30 05:30:00,133.0,134.73,127.03,131.84,179327.61786
2018-12-30 09:30:00,131.83,134.1,131.2,132.76,62354.33041
2018-12-30 09:30:00,131.83,134.1,131.2,132.76,62354.33041
2018-12-30 13:30:00,132.76,138.4,131.58,135.62,162838.68593
2018-12-30 17:30:00,135.63,137.9,132.84,135.71,108307.58851
2018-12-30 21:30:00,135.73,139.0,133.46,136.08,88340.76328
2018-12-31 01:30:00,136.07,138.56,135.0,137.77,103090.43015
2018-12-31 05:30:00,137.81,138.66,132.01,133.6,122535.29543
2018-12-31 09:30:00,133.6,134.8,133.01,134.34,40597.42963
2018-12-31 13:30:00,134.35,135.57,132.9,133.97,67198.7403
2018-12-31 17:30:00,133.97,137.0,133.65,135.33,82091.91211
2018-12-31 21:30:00,135.3,136.4,128.7,131.03,95159.07487
2019-01-01 01:30:00,131.03,132.0,129.5,131.45,77022.38728
2019-01-01 05:30:00,131.45,132.22,130.0,131.32,40579.1562
2019-01-01 09:30:00,131.31,134.3,131.3,133.56,52372.53471
2019-01-01 13:30:00,133.56,135.3,133.19,133.75,44277.02066
2019-01-01 17:30:00,133.78,136.0,132.26,132.98,53121.18167
2019-01-01 21:30:00,132.97,135.58,131.0,135.27,51162.59672
2019-01-02 01:30:00,135.26,140.67,135.16,139.1,160264.39801
2019-01-02 05:30:00,139.1,140.0,137.76,138.67,73113.69642
2019-01-02 09:30:00,138.66,144.0,138.3,143.48,94882.47389
2019-01-02 13:30:00,143.48,149.11,143.42,147.81,270381.74058
2019-01-02 17:30:00,147.82,152.48,146.33,148.62,208280.10935
2019-01-02 21:30:00,148.62,152.25,147.2,150.49,134063.58638
2019-01-03 01:30:00,150.5,155.37,149.31,152.01,160764.70862
2019-01-03 05:30:00,152.01,152.8,148.67,151.78,100975.1831
2019-01-03 09:30:00,151.78,153.64,150.65,151.8,101518.06928
2019-01-03 13:30:00,151.76,151.87,144.71,146.5,193292.0471
2019-01-03 17:30:00,146.53,148.91,145.8,147.74,108940.44261
2019-01-03 21:30:00,147.74,147.89,143.11,145.26,120924.62754
2019-01-04 01:30:00,145.26,148.12,144.94,146.3,82440.94751
2019-01-04 05:30:00,146.3,151.04,143.54,150.77,108181.53053
2019-01-04 09:30:00,150.77,154.8,149.54,152.6,162495.17645
2019-01-04 13:30:00,152.6,153.97,149.25,149.34,142472.16089
2019-01-04 17:30:00,149.38,150.79,144.66,147.11,167234.22602
2019-01-04 21:30:00,147.1,148.71,146.15,148.31,71011.01458
2019-01-05 01:30:00,148.31,153.98,147.22,151.97,153854.82974
2019-01-05 05:30:00,152.08,159.26,151.95,157.56,232606.36837
2019-01-05 09:30:00,157.56,158.75,152.6,153.14,130385.75162
2019-01-05 13:30:00,153.13,156.77,152.15,155.92,87088.43558
2019-01-05 17:30:00,155.92,156.98,153.38,154.17,116371.37795
2019-01-05 21:30:00,154.18,156.17,152.2,155.64,104701.20137
2019-01-06 01:30:00,155.69,156.57,151.2,152.83,102016.00247
2019-01-06 05:30:00,152.83,153.87,147.51,150.52,143950.60708
2019-01-06 09:30:00,150.57,151.52,149.24,149.96,59860.54281
2019-01-06 13:30:00,149.96,153.24,149.02,152.5,90636.15863
2019-01-06 17:30:00,152.53,152.74,150.1,150.9,72834.68765
2019-01-06 21:30:00,150.91,157.4,150.26,154.8,178221.85677
2019-01-07 01:30:00,154.8,155.35,152.56,153.86,82404.62072
2019-01-07 05:30:00,153.89,155.48,151.7,153.1,74605.50438
2019-01-07 09:30:00,153.1,153.87,152.55,153.53,38671.64828
2019-01-07 13:30:00,153.55,154.0,148.33,151.36,118114.61287
2019-01-07 17:30:00,151.37,152.4,149.8,150.6,57234.30381
2019-01-07 21:30:00,150.59,152.1,149.15,151.41,63837.83719
2019-01-08 01:30:00,151.39,151.69,147.86,149.34,72301.39605
2019-01-08 05:30:00,149.29,150.64,145.2,146.57,80985.95547
2019-01-08 09:30:00,146.57,147.49,145.78,146.83,56127.33368
2019-01-08 13:30:00,146.83,150.17,146.51,149.66,77602.8738
2019-01-08 17:30:00,149.67,151.65,148.02,148.84,120248.27375
2019-01-08 21:30:00,148.85,149.2,147.26,148.25,62519.72371
2019-01-09 01:30:00,148.26,148.84,147.0,147.6,44176.90737
2019-01-09 05:30:00,147.62,151.5,146.77,150.31,77003.47261
2019-01-09 09:30:00,150.3,150.9,149.08,149.8,42130.82725
2019-01-09 13:30:00,149.8,150.58,149.03,149.41,34146.17067
2019-01-09 17:30:00,149.45,149.78,147.41,148.26,60621.24267
2019-01-09 21:30:00,148.26,149.25,147.97,148.58,27914.86464
2019-01-10 01:30:00,148.56,149.9,147.07,148.1,57626.98516
2019-01-10 05:30:00,148.11,149.45,147.91,148.14,30977.21433
2019-01-10 09:30:00,148.15,148.38,133.1,135.45,226968.15068
2019-01-10 13:30:00,135.45,135.52,126.99,130.99,221286.39394
2019-01-10 17:30:00,130.98,131.61,126.3,129.27,93002.63403
2019-01-10 21:30:00,129.25,129.28,121.0,125.62,203403.71736
2019-01-11 01:30:00,125.59,127.1,124.4,124.95,96113.64004
2019-01-11 05:30:00,124.96,127.36,122.2,125.68,89221.19736
2019-01-11 09:30:00,125.68,127.12,124.18,126.42,80082.55277
2019-01-11 13:30:00,126.39,126.73,120.08,122.71,116461.08057
2019-01-11 17:30:00,122.71,126.45,120.59,123.24,116479.37201
2019-01-11 21:30:00,123.25,126.37,123.24,124.02,58986.47665
2019-01-12 01:30:00,124.02,125.55,121.5,124.65,84063.30433
2019-01-12 05:30:00,124.67,125.81,122.6,125.47,68351.01004
2019-01-12 09:30:00,125.48,125.48,123.61,124.55,40191.00714
2019-01-12 13:30:00,124.52,125.33,123.25,124.05,41029.29872
2019-01-12 17:30:00,124.04,126.19,122.7,124.66,51038.51268
2019-01-12 21:30:00,124.66,124.99,122.75,124.11,38802.84288
2019-01-13 01:30:00,124.15,125.31,122.0,123.35,60849.46258
2019-01-13 05:30:00,123.35,123.6,122.27,123.41,26859.36611
2019-01-13 09:30:00,123.43,123.66,122.36,123.21,27488.18863
2019-01-13 13:30:00,123.19,123.37,122.55,122.83,18745.80665
2019-01-13 17:30:00,122.85,124.25,121.71,122.17,54345.5738
2019-01-13 21:30:00,122.16,122.17,111.87,113.04,234709.68178
2019-01-14 01:30:00,113.02,114.68,112.82,114.16,60413.3508
2019-01-14 05:30:00,114.17,116.5,113.94,115.88,61160.31774
2019-01-14 09:30:00,115.87,117.57,115.54,116.2,53799.46355
2019-01-14 13:30:00,116.22,116.51,114.47,115.19,54849.82888
2019-01-14 17:30:00,115.18,128.08,114.92,127.28,122445.58032
2019-01-14 21:30:00,127.26,130.05,125.62,127.58,175160.72558
2019-01-15 01:30:00,127.56,128.62,124.54,126.95,79004.49247
2019-01-15 05:30:00,126.95,128.83,125.48,126.87,63051.3598
2019-01-15 09:30:00,126.84,127.3,126.06,127.11,43896.06708
2019-01-15 13:30:00,127.08,127.21,123.1,125.28,88953.37028
2019-01-15 17:30:00,125.28,129.4,123.51,124.84,143249.58172
2019-01-15 21:30:00,124.85,126.47,123.8,124.8,62642.75454
2019-01-16 01:30:00,124.81,124.85,116.0,118.95,247227.39628
2019-01-16 05:30:00,118.93,119.78,118.52,119.64,57204.68487
2019-01-16 09:30:00,119.63,120.58,118.84,119.33,53000.69253
2019-01-16 13:30:00,119.28,122.81,119.11,121.53,74235.29731
2019-01-16 17:30:00,121.53,126.88,119.44,121.07,158371.60058
2019-01-16 21:30:00,121.01,124.13,118.78,121.08,114749.29324
2019-01-17 01:30:00,121.08,122.7,120.14,121.48,55925.08619
2019-01-17 05:30:00,121.49,121.93,118.91,120.1,58733.6942
2019-01-17 09:30:00,120.12,121.99,119.63,120.66,53464.2842
2019-01-17 13:30:00,120.69,121.37,116.8,120.08,112047.57375
2019-01-17 17:30:00,120.08,121.5,118.4,120.39,70846.60295
2019-01-17 21:30:00,120.38,122.99,119.05,121.39,104363.63296
2019-01-18 01:30:00,121.39,122.74,120.43,121.54,48079.4391
2019-01-18 05:30:00,121.56,121.98,120.6,121.09,31100.17713
2019-01-18 09:30:00,121.07,121.4,120.0,121.31,31898.29583
2019-01-18 13:30:00,121.32,121.9,119.63,120.46,51294.80796
2019-01-18 17:30:00,120.46,121.14,118.68,120.8,46260.93591
2019-01-18 21:30:00,120.81,120.9,117.66,118.96,53061.33897
2019-01-19 01:30:00,118.97,119.63,118.66,119.17,22031.1282
2019-01-19 05:30:00,119.16,121.08,119.14,119.73,38383.18951
2019-01-19 09:30:00,119.73,120.38,119.7,119.9,15451.93582
2019-01-19 13:30:00,119.95,125.29,119.88,123.49,128480.40367
2019-01-19 17:30:00,123.5,123.75,123.05,123.32,39272.59852
2019-01-19 21:30:00,123.27,123.93,121.54,123.31,72701.20792
2019-01-20 01:30:00,123.35,123.57,122.6,122.6,29014.45752
2019-01-20 05:30:00,122.61,123.32,122.0,122.62,36023.18271
2019-01-20 09:30:00,122.62,123.14,121.97,122.32,55859.6659
2019-01-20 13:30:00,122.31,123.2,118.5,119.13,100857.71787
2019-01-20 17:30:00,119.13,119.3,115.68,117.0,129713.721
2019-01-20 21:30:00,117.01,117.77,115.88,116.77,70782.61357
2019-01-21 01:30:00,116.78,117.97,116.65,117.47,58555.95247
2019-01-21 05:30:00,117.56,117.82,116.41,116.59,39241.80431
2019-01-21 09:30:00,116.59,116.69,113.61,115.85,81417.89364
2019-01-21 13:30:00,115.77,117.99,115.2,117.4,56581.77397
2019-01-21 17:30:00,117.4,118.5,115.54,116.43,57215.54739
2019-01-21 21:30:00,116.43,116.94,115.78,116.31,25601.17425
2019-01-22 01:30:00,116.28,116.32,114.19,115.63,43574.74107
2019-01-22 05:30:00,115.62,117.29,115.33,115.99,54889.81291
2019-01-22 09:30:00,115.99,116.57,115.06,115.67,29581.60843
2019-01-22 13:30:00,115.65,116.36,111.39,114.7,86685.32406
2019-01-22 17:30:00,114.68,118.64,114.33,118.08,110812.43383
2019-01-22 21:30:00,118.09,119.49,117.32,118.28,46536.39378
2019-01-23 01:30:00,118.22,119.44,117.28,117.81,31037.06572
2019-01-23 05:30:00,117.8,118.59,117.69,118.28,19820.16875
2019-01-23 09:30:00,118.3,118.45,117.57,117.67,31461.66843
2019-01-23 13:30:00,117.68,118.14,116.76,117.85,41865.67857
2019-01-23 17:30:00,117.85,118.95,116.06,116.32,50892.68143
2019-01-23 21:30:00,116.32,117.67,115.69,115.76,39709.90461
2019-01-24 01:30:00,115.7,116.69,114.8,116.44,46497.51399
2019-01-24 05:30:00,116.4,116.52,114.8,115.04,34781.69734
2019-01-24 09:30:00,115.05,116.13,114.91,115.89,29154.46694
2019-01-24 13:30:00,115.87,116.83,113.61,116.1,53291.73773
2019-01-24 17:30:00,116.12,117.14,115.22,115.78,40995.21179
2019-01-24 21:30:00,115.83,116.83,115.04,116.58,29738.34976
2019-01-25 01:30:00,116.57,117.15,115.85,116.39,28280.83473
2019-01-25 05:30:00,116.4,116.63,116.13,116.3,17539.70612
2019-01-25 09:30:00,116.27,116.6,115.77,115.82,23941.2525
2019-01-25 13:30:00,115.8,117.5,114.3,115.56,71817.55478
2019-01-25 17:30:00,115.52,116.94,114.9,115.66,45236.08425
2019-01-25 21:30:00,115.66,115.84,114.55,114.94,24923.60886
2019-01-26 01:30:00,114.98,115.49,114.76,115.11,15158.87457
